,date,price
0,2021-07-23 22:00:00+00:00,51.48
1,2021-07-23 23:00:00+00:00,51.11
2,2021-07-24 00:00:00+00:00,50.69
3,2021-07-24 01:00:00+00:00,50.33
4,2021-07-24 02:00:00+00:00,50.13
5,2021-07-24 03:00:00+00:00,50.69
6,2021-07-24 04:00:00+00:00,51.01
7,2021-07-24 05:00:00+00:00,51.75
8,2021-07-24 06:00:00+00:00,58.01
9,2021-07-24 07:00:00+00:00,58.69
10,2021-07-24 08:00:00+00:00,58.96
11,2021-07-24 09:00:00+00:00,59.36
12,2021-07-24 10:00:00+00:00,58.95
13,2021-07-24 11:00:00+00:00,58.73
14,2021-07-24 12:00:00+00:00,58.52
15,2021-07-24 13:00:00+00:00,58.53
16,2021-07-24 14:00:00+00:00,58.69
17,2021-07-24 15:00:00+00:00,58.93
18,2021-07-24 16:00:00+00:00,59.57
19,2021-07-24 17:00:00+00:00,59.47
20,2021-07-24 18:00:00+00:00,59.15
21,2021-07-24 19:00:00+00:00,58.87
22,2021-07-24 20:00:00+00:00,58.79
23,2021-07-24 21:00:00+00:00,49.12
24,2021-07-24 22:00:00+00:00,48.46
25,2021-07-24 23:00:00+00:00,47.33
26,2021-07-25 00:00:00+00:00,46.68
27,2021-07-25 01:00:00+00:00,47.02
28,2021-07-25 02:00:00+00:00,46.86
29,2021-07-25 03:00:00+00:00,47.13
30,2021-07-25 04:00:00+00:00,47.51
31,2021-07-25 05:00:00+00:00,47.97
32,2021-07-25 06:00:00+00:00,49.93
33,2021-07-25 07:00:00+00:00,51.16
34,2021-07-25 08:00:00+00:00,49.23
35,2021-07-25 09:00:00+00:00,49.74
36,2021-07-25 10:00:00+00:00,49.22
37,2021-07-25 11:00:00+00:00,48.56
38,2021-07-25 12:00:00+00:00,46.89
39,2021-07-25 13:00:00+00:00,47.85
40,2021-07-25 14:00:00+00:00,49.65
41,2021-07-25 15:00:00+00:00,51.52
42,2021-07-25 16:00:00+00:00,51.76
43,2021-07-25 17:00:00+00:00,51.86
44,2021-07-25 18:00:00+00:00,51.64
45,2021-07-25 19:00:00+00:00,51.02
46,2021-07-25 20:00:00+00:00,49.01
47,2021-07-25 21:00:00+00:00,48.02
48,2021-07-25 22:00:00+00:00,48.67
49,2021-07-25 23:00:00+00:00,44.62
50,2021-07-26 00:00:00+00:00,44.74
51,2021-07-26 01:00:00+00:00,45.93
52,2021-07-26 02:00:00+00:00,47.12
53,2021-07-26 03:00:00+00:00,48.42
54,2021-07-26 04:00:00+00:00,48.73
55,2021-07-26 05:00:00+00:00,56.96
56,2021-07-26 06:00:00+00:00,59.35
57,2021-07-26 07:00:00+00:00,59.45
58,2021-07-26 08:00:00+00:00,59.51
59,2021-07-26 09:00:00+00:00,59.51
60,2021-07-26 10:00:00+00:00,59.48
61,2021-07-26 11:00:00+00:00,59.46
62,2021-07-26 12:00:00+00:00,59.52
63,2021-07-26 13:00:00+00:00,59.5
64,2021-07-26 14:00:00+00:00,59.5
65,2021-07-26 15:00:00+00:00,59.71
66,2021-07-26 16:00:00+00:00,59.66
67,2021-07-26 17:00:00+00:00,59.65
68,2021-07-26 18:00:00+00:00,59.63
69,2021-07-26 19:00:00+00:00,59.41
70,2021-07-26 20:00:00+00:00,48.62
71,2021-07-26 21:00:00+00:00,47.8
72,2021-07-26 22:00:00+00:00,47.89
73,2021-07-26 23:00:00+00:00,47.36
74,2021-07-27 00:00:00+00:00,48.28
75,2021-07-27 01:00:00+00:00,48.33
76,2021-07-27 02:00:00+00:00,48.75
77,2021-07-27 03:00:00+00:00,48.63
78,2021-07-27 04:00:00+00:00,48.01
79,2021-07-27 05:00:00+00:00,58.38
80,2021-07-27 06:00:00+00:00,59.26
81,2021-07-27 07:00:00+00:00,59.67
82,2021-07-27 08:00:00+00:00,59.79
83,2021-07-27 09:00:00+00:00,59.79
84,2021-07-27 10:00:00+00:00,59.75
85,2021-07-27 11:00:00+00:00,59.7
86,2021-07-27 12:00:00+00:00,59.73
87,2021-07-27 13:00:00+00:00,59.77
88,2021-07-27 14:00:00+00:00,59.8
89,2021-07-27 15:00:00+00:00,59.93
90,2021-07-27 16:00:00+00:00,59.97
91,2021-07-27 17:00:00+00:00,59.92
92,2021-07-27 18:00:00+00:00,59.9
93,2021-07-27 19:00:00+00:00,59.76
94,2021-07-27 20:00:00+00:00,59.57
95,2021-07-27 21:00:00+00:00,54.64
96,2021-07-27 22:00:00+00:00,47.18
97,2021-07-27 23:00:00+00:00,48.17
98,2021-07-28 00:00:00+00:00,48.05
99,2021-07-28 01:00:00+00:00,47.26
100,2021-07-28 02:00:00+00:00,44.5
101,2021-07-28 03:00:00+00:00,47.72
102,2021-07-28 04:00:00+00:00,48.07
103,2021-07-28 05:00:00+00:00,57.82
104,2021-07-28 06:00:00+00:00,58.88
105,2021-07-28 07:00:00+00:00,58.95
106,2021-07-28 08:00:00+00:00,58.98
107,2021-07-28 09:00:00+00:00,58.98
108,2021-07-28 10:00:00+00:00,58.94
109,2021-07-28 11:00:00+00:00,58.84
110,2021-07-28 12:00:00+00:00,57.21
111,2021-07-28 13:00:00+00:00,56.36
112,2021-07-28 14:00:00+00:00,54.6
113,2021-07-28 15:00:00+00:00,58.82
114,2021-07-28 16:00:00+00:00,58.86
115,2021-07-28 17:00:00+00:00,58.82
116,2021-07-28 18:00:00+00:00,58.82
117,2021-07-28 19:00:00+00:00,58.58
118,2021-07-28 20:00:00+00:00,57.64
119,2021-07-28 21:00:00+00:00,45.9
120,2021-07-28 22:00:00+00:00,47.18
121,2021-07-28 23:00:00+00:00,45.82
122,2021-07-29 00:00:00+00:00,44.87
123,2021-07-29 01:00:00+00:00,43.43
124,2021-07-29 02:00:00+00:00,43.64
125,2021-07-29 03:00:00+00:00,44.97
126,2021-07-29 04:00:00+00:00,45.89
127,2021-07-29 05:00:00+00:00,56.97
128,2021-07-29 06:00:00+00:00,54.6
129,2021-07-29 07:00:00+00:00,48.59
130,2021-07-29 08:00:00+00:00,42.13
131,2021-07-29 09:00:00+00:00,42.27
132,2021-07-29 10:00:00+00:00,43.07
133,2021-07-29 11:00:00+00:00,42.11
134,2021-07-29 12:00:00+00:00,41.62
135,2021-07-29 13:00:00+00:00,41.97
136,2021-07-29 14:00:00+00:00,41.19
137,2021-07-29 15:00:00+00:00,44.69
138,2021-07-29 16:00:00+00:00,47.99
139,2021-07-29 17:00:00+00:00,46.77
140,2021-07-29 18:00:00+00:00,45.62
141,2021-07-29 19:00:00+00:00,44.73
142,2021-07-29 20:00:00+00:00,43.12
143,2021-07-29 21:00:00+00:00,41.11
144,2021-07-29 22:00:00+00:00,43.62
145,2021-07-29 23:00:00+00:00,43.32
146,2021-07-30 00:00:00+00:00,43.1
147,2021-07-30 01:00:00+00:00,42.13
148,2021-07-30 02:00:00+00:00,41.24
149,2021-07-30 03:00:00+00:00,43.06
150,2021-07-30 04:00:00+00:00,43.25
151,2021-07-30 05:00:00+00:00,45.25
152,2021-07-30 06:00:00+00:00,48.23
153,2021-07-30 07:00:00+00:00,48.79
154,2021-07-30 08:00:00+00:00,49.23
155,2021-07-30 09:00:00+00:00,49.1
156,2021-07-30 10:00:00+00:00,48.7
157,2021-07-30 11:00:00+00:00,43.48
158,2021-07-30 12:00:00+00:00,41.26
159,2021-07-30 13:00:00+00:00,43.5
160,2021-07-30 14:00:00+00:00,45.74
161,2021-07-30 15:00:00+00:00,52.86
162,2021-07-30 16:00:00+00:00,52.98
163,2021-07-30 17:00:00+00:00,49.03
164,2021-07-30 18:00:00+00:00,48.63
165,2021-07-30 19:00:00+00:00,48.46
166,2021-07-30 20:00:00+00:00,48.2
167,2021-07-30 21:00:00+00:00,46.73
168,2021-07-30 22:00:00+00:00,45.06
169,2021-07-30 23:00:00+00:00,46.88
170,2021-07-31 00:00:00+00:00,41.76
171,2021-07-31 01:00:00+00:00,38.95
172,2021-07-31 02:00:00+00:00,35.92
173,2021-07-31 03:00:00+00:00,33.37
174,2021-07-31 04:00:00+00:00,40.43
175,2021-07-31 05:00:00+00:00,40.57
176,2021-07-31 06:00:00+00:00,37.41
177,2021-07-31 07:00:00+00:00,38.09
178,2021-07-31 08:00:00+00:00,41.45
179,2021-07-31 09:00:00+00:00,41.22
180,2021-07-31 10:00:00+00:00,41.32
181,2021-07-31 11:00:00+00:00,38.19
182,2021-07-31 12:00:00+00:00,37.24
183,2021-07-31 13:00:00+00:00,37.33
184,2021-07-31 14:00:00+00:00,38.37
185,2021-07-31 15:00:00+00:00,43.09
186,2021-07-31 16:00:00+00:00,48.77
187,2021-07-31 17:00:00+00:00,52.71
188,2021-07-31 18:00:00+00:00,55.38
189,2021-07-31 19:00:00+00:00,54.98
190,2021-07-31 20:00:00+00:00,51.58
191,2021-07-31 21:00:00+00:00,48.17
192,2021-07-31 22:00:00+00:00,49.63
193,2021-07-31 23:00:00+00:00,48.14
194,2021-08-01 00:00:00+00:00,48.09
195,2021-08-01 01:00:00+00:00,46.06
196,2021-08-01 02:00:00+00:00,45.22
197,2021-08-01 03:00:00+00:00,45.85
198,2021-08-01 04:00:00+00:00,45.28
199,2021-08-01 05:00:00+00:00,46.78
200,2021-08-01 06:00:00+00:00,49.03
201,2021-08-01 07:00:00+00:00,49.84
202,2021-08-01 08:00:00+00:00,50.36
203,2021-08-01 09:00:00+00:00,50.17
204,2021-08-01 10:00:00+00:00,50.01
205,2021-08-01 11:00:00+00:00,49.72
206,2021-08-01 12:00:00+00:00,49.03
207,2021-08-01 13:00:00+00:00,48.94
208,2021-08-01 14:00:00+00:00,49.2
209,2021-08-01 15:00:00+00:00,49.54
210,2021-08-01 16:00:00+00:00,58.61
211,2021-08-01 17:00:00+00:00,58.92
212,2021-08-01 18:00:00+00:00,58.98
213,2021-08-01 19:00:00+00:00,58.88
214,2021-08-01 20:00:00+00:00,54.52
215,2021-08-01 21:00:00+00:00,48.49
216,2021-08-01 22:00:00+00:00,48.66
217,2021-08-01 23:00:00+00:00,44.5
218,2021-08-02 00:00:00+00:00,43.8
219,2021-08-02 01:00:00+00:00,43.72
220,2021-08-02 02:00:00+00:00,44.18
221,2021-08-02 03:00:00+00:00,49.95
222,2021-08-02 04:00:00+00:00,48.01
223,2021-08-02 05:00:00+00:00,52.29
224,2021-08-02 06:00:00+00:00,58.03
225,2021-08-02 07:00:00+00:00,58.39
226,2021-08-02 08:00:00+00:00,58.59
227,2021-08-02 09:00:00+00:00,58.6
228,2021-08-02 10:00:00+00:00,58.66
229,2021-08-02 11:00:00+00:00,58.52
230,2021-08-02 12:00:00+00:00,58.46
231,2021-08-02 13:00:00+00:00,58.31
232,2021-08-02 14:00:00+00:00,58.28
233,2021-08-02 15:00:00+00:00,58.35
234,2021-08-02 16:00:00+00:00,58.57
235,2021-08-02 17:00:00+00:00,58.66
236,2021-08-02 18:00:00+00:00,58.96
237,2021-08-02 19:00:00+00:00,58.83
238,2021-08-02 20:00:00+00:00,56.43
239,2021-08-02 21:00:00+00:00,48.0
240,2021-08-02 22:00:00+00:00,51.28
241,2021-08-02 23:00:00+00:00,49.1
242,2021-08-03 00:00:00+00:00,46.37
243,2021-08-03 01:00:00+00:00,44.99
244,2021-08-03 02:00:00+00:00,45.03
245,2021-08-03 03:00:00+00:00,51.59
246,2021-08-03 04:00:00+00:00,54.41
247,2021-08-03 05:00:00+00:00,59.0
248,2021-08-03 06:00:00+00:00,59.35
249,2021-08-03 07:00:00+00:00,59.88
250,2021-08-03 08:00:00+00:00,60.08
251,2021-08-03 09:00:00+00:00,59.98
252,2021-08-03 10:00:00+00:00,59.79
253,2021-08-03 11:00:00+00:00,59.72
254,2021-08-03 12:00:00+00:00,59.89
255,2021-08-03 13:00:00+00:00,59.73
256,2021-08-03 14:00:00+00:00,59.69
257,2021-08-03 15:00:00+00:00,59.99
258,2021-08-03 16:00:00+00:00,60.02
259,2021-08-03 17:00:00+00:00,59.93
260,2021-08-03 18:00:00+00:00,59.64
261,2021-08-03 19:00:00+00:00,58.81
262,2021-08-03 20:00:00+00:00,55.15
263,2021-08-03 21:00:00+00:00,50.98
264,2021-08-03 22:00:00+00:00,52.7
265,2021-08-03 23:00:00+00:00,51.62
266,2021-08-04 00:00:00+00:00,51.23
267,2021-08-04 01:00:00+00:00,50.98
268,2021-08-04 02:00:00+00:00,51.97
269,2021-08-04 03:00:00+00:00,54.87
270,2021-08-04 04:00:00+00:00,59.92
271,2021-08-04 05:00:00+00:00,60.88
272,2021-08-04 06:00:00+00:00,61.16
273,2021-08-04 07:00:00+00:00,61.62
274,2021-08-04 08:00:00+00:00,62.0
275,2021-08-04 09:00:00+00:00,62.66
276,2021-08-04 10:00:00+00:00,62.05
277,2021-08-04 11:00:00+00:00,62.74
278,2021-08-04 12:00:00+00:00,61.54
279,2021-08-04 13:00:00+00:00,61.31
280,2021-08-04 14:00:00+00:00,61.18
281,2021-08-04 15:00:00+00:00,61.98
282,2021-08-04 16:00:00+00:00,62.72
283,2021-08-04 17:00:00+00:00,63.3
284,2021-08-04 18:00:00+00:00,63.27
285,2021-08-04 19:00:00+00:00,61.79
286,2021-08-04 20:00:00+00:00,61.43
287,2021-08-04 21:00:00+00:00,59.54
288,2021-08-04 22:00:00+00:00,58.0
289,2021-08-04 23:00:00+00:00,57.12
290,2021-08-05 00:00:00+00:00,54.95
291,2021-08-05 01:00:00+00:00,53.61
292,2021-08-05 02:00:00+00:00,55.49
293,2021-08-05 03:00:00+00:00,59.08
294,2021-08-05 04:00:00+00:00,61.26
295,2021-08-05 05:00:00+00:00,61.8
296,2021-08-05 06:00:00+00:00,62.96
297,2021-08-05 07:00:00+00:00,63.22
298,2021-08-05 08:00:00+00:00,63.06
299,2021-08-05 09:00:00+00:00,62.79
300,2021-08-05 10:00:00+00:00,62.0
301,2021-08-05 11:00:00+00:00,62.98
302,2021-08-05 12:00:00+00:00,61.92
303,2021-08-05 13:00:00+00:00,61.8
304,2021-08-05 14:00:00+00:00,61.69
305,2021-08-05 15:00:00+00:00,62.15
306,2021-08-05 16:00:00+00:00,63.24
307,2021-08-05 17:00:00+00:00,62.97
308,2021-08-05 18:00:00+00:00,62.1
309,2021-08-05 19:00:00+00:00,62.03
310,2021-08-05 20:00:00+00:00,57.62
311,2021-08-05 21:00:00+00:00,51.95
312,2021-08-05 22:00:00+00:00,57.04
313,2021-08-05 23:00:00+00:00,55.91
314,2021-08-06 00:00:00+00:00,55.08
315,2021-08-06 01:00:00+00:00,55.8
316,2021-08-06 02:00:00+00:00,55.87
317,2021-08-06 03:00:00+00:00,57.82
318,2021-08-06 04:00:00+00:00,58.12
319,2021-08-06 05:00:00+00:00,62.16
320,2021-08-06 06:00:00+00:00,61.91
321,2021-08-06 07:00:00+00:00,62.33
322,2021-08-06 08:00:00+00:00,62.4
323,2021-08-06 09:00:00+00:00,61.94
324,2021-08-06 10:00:00+00:00,61.04
325,2021-08-06 11:00:00+00:00,59.15
326,2021-08-06 12:00:00+00:00,54.64
327,2021-08-06 13:00:00+00:00,55.28
328,2021-08-06 14:00:00+00:00,58.93
329,2021-08-06 15:00:00+00:00,61.51
330,2021-08-06 16:00:00+00:00,62.73
331,2021-08-06 17:00:00+00:00,61.29
332,2021-08-06 18:00:00+00:00,55.83
333,2021-08-06 19:00:00+00:00,54.74
334,2021-08-06 20:00:00+00:00,53.21
335,2021-08-06 21:00:00+00:00,50.32
336,2021-08-06 22:00:00+00:00,54.48
337,2021-08-06 23:00:00+00:00,52.82
338,2021-08-07 00:00:00+00:00,51.65
339,2021-08-07 01:00:00+00:00,49.91
340,2021-08-07 02:00:00+00:00,44.21
341,2021-08-07 03:00:00+00:00,45.02
342,2021-08-07 04:00:00+00:00,51.35
343,2021-08-07 05:00:00+00:00,55.32
344,2021-08-07 06:00:00+00:00,57.63
345,2021-08-07 07:00:00+00:00,57.24
346,2021-08-07 08:00:00+00:00,55.32
347,2021-08-07 09:00:00+00:00,53.7
348,2021-08-07 10:00:00+00:00,53.53
349,2021-08-07 11:00:00+00:00,51.56
350,2021-08-07 12:00:00+00:00,50.64
351,2021-08-07 13:00:00+00:00,50.84
352,2021-08-07 14:00:00+00:00,51.64
353,2021-08-07 15:00:00+00:00,54.22
354,2021-08-07 16:00:00+00:00,56.14
355,2021-08-07 17:00:00+00:00,57.75
356,2021-08-07 18:00:00+00:00,55.72
357,2021-08-07 19:00:00+00:00,54.75
358,2021-08-07 20:00:00+00:00,52.81
359,2021-08-07 21:00:00+00:00,43.87
360,2021-08-07 22:00:00+00:00,16.02
361,2021-08-07 23:00:00+00:00,1.27
362,2021-08-08 00:00:00+00:00,0.67
363,2021-08-08 01:00:00+00:00,0.59
364,2021-08-08 02:00:00+00:00,0.07
365,2021-08-08 03:00:00+00:00,0.04
366,2021-08-08 04:00:00+00:00,0.04
367,2021-08-08 05:00:00+00:00,0.09
368,2021-08-08 06:00:00+00:00,0.84
369,2021-08-08 07:00:00+00:00,3.0
370,2021-08-08 08:00:00+00:00,22.89
371,2021-08-08 09:00:00+00:00,23.94
372,2021-08-08 10:00:00+00:00,23.78
373,2021-08-08 11:00:00+00:00,32.92
374,2021-08-08 12:00:00+00:00,27.18
375,2021-08-08 13:00:00+00:00,39.44
376,2021-08-08 14:00:00+00:00,32.17
377,2021-08-08 15:00:00+00:00,47.34
378,2021-08-08 16:00:00+00:00,50.24
379,2021-08-08 17:00:00+00:00,60.33
380,2021-08-08 18:00:00+00:00,60.83
381,2021-08-08 19:00:00+00:00,63.38
382,2021-08-08 20:00:00+00:00,62.15
383,2021-08-08 21:00:00+00:00,56.58
384,2021-08-08 22:00:00+00:00,49.12
385,2021-08-08 23:00:00+00:00,39.2
386,2021-08-09 00:00:00+00:00,38.27
387,2021-08-09 01:00:00+00:00,31.92
388,2021-08-09 02:00:00+00:00,38.42
389,2021-08-09 03:00:00+00:00,52.75
390,2021-08-09 04:00:00+00:00,64.49
391,2021-08-09 05:00:00+00:00,81.26
392,2021-08-09 06:00:00+00:00,86.9
393,2021-08-09 07:00:00+00:00,79.13
394,2021-08-09 08:00:00+00:00,65.49
395,2021-08-09 09:00:00+00:00,64.13
396,2021-08-09 10:00:00+00:00,62.42
397,2021-08-09 11:00:00+00:00,61.22
398,2021-08-09 12:00:00+00:00,61.42
399,2021-08-09 13:00:00+00:00,61.04
400,2021-08-09 14:00:00+00:00,62.32
401,2021-08-09 15:00:00+00:00,73.48
402,2021-08-09 16:00:00+00:00,81.4
403,2021-08-09 17:00:00+00:00,81.37
404,2021-08-09 18:00:00+00:00,69.94
405,2021-08-09 19:00:00+00:00,69.03
406,2021-08-09 20:00:00+00:00,67.04
407,2021-08-09 21:00:00+00:00,61.94
408,2021-08-09 22:00:00+00:00,64.63
409,2021-08-09 23:00:00+00:00,64.36
410,2021-08-10 00:00:00+00:00,64.13
411,2021-08-10 01:00:00+00:00,63.24
412,2021-08-10 02:00:00+00:00,64.82
413,2021-08-10 03:00:00+00:00,66.58
414,2021-08-10 04:00:00+00:00,69.01
415,2021-08-10 05:00:00+00:00,94.05
416,2021-08-10 06:00:00+00:00,115.0
417,2021-08-10 07:00:00+00:00,106.35
418,2021-08-10 08:00:00+00:00,97.28
419,2021-08-10 09:00:00+00:00,88.12
420,2021-08-10 10:00:00+00:00,84.6
421,2021-08-10 11:00:00+00:00,79.91
422,2021-08-10 12:00:00+00:00,75.89
423,2021-08-10 13:00:00+00:00,75.49
424,2021-08-10 14:00:00+00:00,80.35
425,2021-08-10 15:00:00+00:00,89.51
426,2021-08-10 16:00:00+00:00,104.54
427,2021-08-10 17:00:00+00:00,116.29
428,2021-08-10 18:00:00+00:00,83.64
429,2021-08-10 19:00:00+00:00,72.01
430,2021-08-10 20:00:00+00:00,70.18
431,2021-08-10 21:00:00+00:00,67.35
432,2021-08-10 22:00:00+00:00,71.16
433,2021-08-10 23:00:00+00:00,70.46
434,2021-08-11 00:00:00+00:00,69.74
435,2021-08-11 01:00:00+00:00,69.91
436,2021-08-11 02:00:00+00:00,70.23
437,2021-08-11 03:00:00+00:00,71.72
438,2021-08-11 04:00:00+00:00,82.21
439,2021-08-11 05:00:00+00:00,94.85
440,2021-08-11 06:00:00+00:00,119.94
441,2021-08-11 07:00:00+00:00,108.98
442,2021-08-11 08:00:00+00:00,92.97
443,2021-08-11 09:00:00+00:00,88.63
444,2021-08-11 10:00:00+00:00,84.6
445,2021-08-11 11:00:00+00:00,82.21
446,2021-08-11 12:00:00+00:00,80.99
447,2021-08-11 13:00:00+00:00,82.96
448,2021-08-11 14:00:00+00:00,88.05
449,2021-08-11 15:00:00+00:00,96.52
450,2021-08-11 16:00:00+00:00,96.85
451,2021-08-11 17:00:00+00:00,91.29
452,2021-08-11 18:00:00+00:00,76.08
453,2021-08-11 19:00:00+00:00,78.75
454,2021-08-11 20:00:00+00:00,74.76
455,2021-08-11 21:00:00+00:00,71.2
456,2021-08-11 22:00:00+00:00,72.7
457,2021-08-11 23:00:00+00:00,71.89
458,2021-08-12 00:00:00+00:00,71.44
459,2021-08-12 01:00:00+00:00,71.17
460,2021-08-12 02:00:00+00:00,71.38
461,2021-08-12 03:00:00+00:00,72.99
462,2021-08-12 04:00:00+00:00,85.06
463,2021-08-12 05:00:00+00:00,97.33
464,2021-08-12 06:00:00+00:00,120.77
465,2021-08-12 07:00:00+00:00,109.0
466,2021-08-12 08:00:00+00:00,102.72
467,2021-08-12 09:00:00+00:00,98.06
468,2021-08-12 10:00:00+00:00,95.0
469,2021-08-12 11:00:00+00:00,91.94
470,2021-08-12 12:00:00+00:00,92.99
471,2021-08-12 13:00:00+00:00,94.95
472,2021-08-12 14:00:00+00:00,100.91
473,2021-08-12 15:00:00+00:00,104.09
474,2021-08-12 16:00:00+00:00,101.66
475,2021-08-12 17:00:00+00:00,97.29
476,2021-08-12 18:00:00+00:00,87.72
477,2021-08-12 19:00:00+00:00,85.09
478,2021-08-12 20:00:00+00:00,76.02
479,2021-08-12 21:00:00+00:00,71.98
480,2021-08-12 22:00:00+00:00,73.01
481,2021-08-12 23:00:00+00:00,71.68
482,2021-08-13 00:00:00+00:00,71.15
483,2021-08-13 01:00:00+00:00,70.95
484,2021-08-13 02:00:00+00:00,71.27
485,2021-08-13 03:00:00+00:00,72.08
486,2021-08-13 04:00:00+00:00,71.03
487,2021-08-13 05:00:00+00:00,83.3
488,2021-08-13 06:00:00+00:00,99.92
489,2021-08-13 07:00:00+00:00,105.1
490,2021-08-13 08:00:00+00:00,99.98
491,2021-08-13 09:00:00+00:00,88.02
492,2021-08-13 10:00:00+00:00,83.75
493,2021-08-13 11:00:00+00:00,74.05
494,2021-08-13 12:00:00+00:00,72.04
495,2021-08-13 13:00:00+00:00,71.86
496,2021-08-13 14:00:00+00:00,72.58
497,2021-08-13 15:00:00+00:00,74.0
498,2021-08-13 16:00:00+00:00,76.1
499,2021-08-13 17:00:00+00:00,71.79
500,2021-08-13 18:00:00+00:00,70.92
501,2021-08-13 19:00:00+00:00,71.44
502,2021-08-13 20:00:00+00:00,66.65
503,2021-08-13 21:00:00+00:00,60.99
504,2021-08-13 22:00:00+00:00,58.65
505,2021-08-13 23:00:00+00:00,57.51
506,2021-08-14 00:00:00+00:00,56.38
507,2021-08-14 01:00:00+00:00,55.41
508,2021-08-14 02:00:00+00:00,55.02
509,2021-08-14 03:00:00+00:00,55.88
510,2021-08-14 04:00:00+00:00,58.07
511,2021-08-14 05:00:00+00:00,61.22
512,2021-08-14 06:00:00+00:00,63.89
513,2021-08-14 07:00:00+00:00,67.98
514,2021-08-14 08:00:00+00:00,63.26
515,2021-08-14 09:00:00+00:00,59.1
516,2021-08-14 10:00:00+00:00,53.58
517,2021-08-14 11:00:00+00:00,52.27
518,2021-08-14 12:00:00+00:00,48.91
519,2021-08-14 13:00:00+00:00,45.58
520,2021-08-14 14:00:00+00:00,52.2
521,2021-08-14 15:00:00+00:00,58.85
522,2021-08-14 16:00:00+00:00,62.62
523,2021-08-14 17:00:00+00:00,61.37
524,2021-08-14 18:00:00+00:00,59.23
525,2021-08-14 19:00:00+00:00,62.85
526,2021-08-14 20:00:00+00:00,60.88
527,2021-08-14 21:00:00+00:00,57.28
528,2021-08-14 22:00:00+00:00,49.95
529,2021-08-14 23:00:00+00:00,48.99
530,2021-08-15 00:00:00+00:00,49.65
531,2021-08-15 01:00:00+00:00,49.8
532,2021-08-15 02:00:00+00:00,48.97
533,2021-08-15 03:00:00+00:00,50.76
534,2021-08-15 04:00:00+00:00,54.25
535,2021-08-15 05:00:00+00:00,56.94
536,2021-08-15 06:00:00+00:00,57.53
537,2021-08-15 07:00:00+00:00,53.54
538,2021-08-15 08:00:00+00:00,53.67
539,2021-08-15 09:00:00+00:00,54.36
540,2021-08-15 10:00:00+00:00,54.25
541,2021-08-15 11:00:00+00:00,50.24
542,2021-08-15 12:00:00+00:00,49.24
543,2021-08-15 13:00:00+00:00,49.99
544,2021-08-15 14:00:00+00:00,54.79
545,2021-08-15 15:00:00+00:00,67.05
546,2021-08-15 16:00:00+00:00,70.38
547,2021-08-15 17:00:00+00:00,69.26
548,2021-08-15 18:00:00+00:00,67.88
549,2021-08-15 19:00:00+00:00,69.86
550,2021-08-15 20:00:00+00:00,65.87
551,2021-08-15 21:00:00+00:00,61.22
552,2021-08-15 22:00:00+00:00,64.96
553,2021-08-15 23:00:00+00:00,63.13
554,2021-08-16 00:00:00+00:00,62.08
555,2021-08-16 01:00:00+00:00,60.13
556,2021-08-16 02:00:00+00:00,60.82
557,2021-08-16 03:00:00+00:00,68.06
558,2021-08-16 04:00:00+00:00,79.27
559,2021-08-16 05:00:00+00:00,100.48
560,2021-08-16 06:00:00+00:00,96.73
561,2021-08-16 07:00:00+00:00,89.94
562,2021-08-16 08:00:00+00:00,95.02
563,2021-08-16 09:00:00+00:00,98.98
564,2021-08-16 10:00:00+00:00,95.11
565,2021-08-16 11:00:00+00:00,94.95
566,2021-08-16 12:00:00+00:00,89.12
567,2021-08-16 13:00:00+00:00,86.3
568,2021-08-16 14:00:00+00:00,81.11
569,2021-08-16 15:00:00+00:00,86.48
570,2021-08-16 16:00:00+00:00,74.52
571,2021-08-16 17:00:00+00:00,78.13
572,2021-08-16 18:00:00+00:00,79.12
573,2021-08-16 19:00:00+00:00,76.9
574,2021-08-16 20:00:00+00:00,68.4
575,2021-08-16 21:00:00+00:00,60.02
576,2021-08-16 22:00:00+00:00,61.11
577,2021-08-16 23:00:00+00:00,59.45
578,2021-08-17 00:00:00+00:00,48.52
579,2021-08-17 01:00:00+00:00,37.59
580,2021-08-17 02:00:00+00:00,35.11
581,2021-08-17 03:00:00+00:00,50.06
582,2021-08-17 04:00:00+00:00,64.35
583,2021-08-17 05:00:00+00:00,73.49
584,2021-08-17 06:00:00+00:00,71.17
585,2021-08-17 07:00:00+00:00,69.3
586,2021-08-17 08:00:00+00:00,68.84
587,2021-08-17 09:00:00+00:00,66.11
588,2021-08-17 10:00:00+00:00,65.52
589,2021-08-17 11:00:00+00:00,64.9
590,2021-08-17 12:00:00+00:00,63.39
591,2021-08-17 13:00:00+00:00,63.59
592,2021-08-17 14:00:00+00:00,64.55
593,2021-08-17 15:00:00+00:00,69.09
594,2021-08-17 16:00:00+00:00,76.42
595,2021-08-17 17:00:00+00:00,76.75
596,2021-08-17 18:00:00+00:00,69.11
597,2021-08-17 19:00:00+00:00,63.8
598,2021-08-17 20:00:00+00:00,58.83
599,2021-08-17 21:00:00+00:00,48.58
600,2021-08-17 22:00:00+00:00,41.98
601,2021-08-17 23:00:00+00:00,34.01
602,2021-08-18 00:00:00+00:00,7.24
603,2021-08-18 01:00:00+00:00,2.25
604,2021-08-18 02:00:00+00:00,1.7
605,2021-08-18 03:00:00+00:00,14.98
606,2021-08-18 04:00:00+00:00,48.24
607,2021-08-18 05:00:00+00:00,64.51
